user_id,score,passed,distinction
5437,28,0,0
5440,18,0,0
5441,3,0,0
5442,0,0,0
5443,101,1,0
5444,0,0,0
5445,0,0,0
5446,0,0,0
5447,3,0,0
5448,6,0,0
5450,14,0,0
5451,0,0,0
5452,0,0,0
5453,99,1,0
5455,3,0,0
5456,0,0,0
5457,0,0,0
5458,27,0,0
5459,88,0,0
5460,50,0,0
5461,0,0,0
5462,0,0,0
5463,5,0,0
5464,50,0,0
5465,112,1,1
5466,0,0,0
5468,5,0,0
5469,3,0,0
5470,18,0,0
5471,4,0,0
5472,1,0,0
5473,3,0,0
5474,0,0,0
5475,0,0,0
5476,5,0,0
5477,0,0,0
5478,88,0,0
5479,25,0,0
5480,75,0,0
5481,105,1,0
5482,0,0,0
5484,74,0,0
5486,0,0,0
5487,2,0,0
5488,0,0,0
5489,0,0,0
5491,47,0,0
5492,12,0,0
5493,1,0,0
5494,1,0,0
5496,3,0,0
5497,9,0,0
5498,9,0,0
5499,9,0,0
5500,0,0,0
5501,0,0,0
5502,15,0,0
5503,0,0,0
5504,89,0,0
5505,3,0,0
5506,0,0,0
5507,0,0,0
5508,0,0,0
5510,12,0,0
5511,9,0,0
5512,0,0,0
5513,6,0,0
5514,119,1,1
5515,119,1,1
5518,0,0,0
5519,6,0,0
5520,2,0,0
5521,0,0,0
5522,7,0,0
5523,22,0,0
5524,58,0,0
5525,3,0,0
5526,16,0,0
5527,0,0,0
5528,19,0,0
5530,0,0,0
5532,5,0,0
5533,41,0,0
5534,2,0,0
5535,0,0,0
5536,0,0,0
5537,0,0,0
5538,0,0,0
5539,3,0,0
5540,0,0,0
5541,0,0,0
5542,1,0,0
5543,16,0,0
5544,1,0,0
5545,49,0,0
5546,4,0,0
5547,11,0,0
5548,109,1,1
5550,45,0,0
5553,3,0,0
5554,0,0,0
5555,2,0,0
5556,2,0,0
5557,3,0,0
5558,1,0,0
5559,41,0,0
5560,28,0,0
5562,9,0,0
5563,9,0,0
5564,4,0,0
5565,7,0,0
5567,19,0,0
5568,32,0,0
5569,0,0,0
5570,2,0,0
5571,0,0,0
5572,3,0,0
5573,0,0,0
5574,0,0,0
5575,0,0,0
5576,0,0,0
5578,1,0,0
5579,5,0,0
5580,0,0,0
5581,5,0,0
5582,1,0,0
5584,0,0,0
5585,28,0,0
5587,0,0,0
5589,5,0,0
5590,106,1,1
5591,24,0,0
5592,3,0,0
5594,0,0,0
5595,0,0,0
5596,7,0,0
5597,51,0,0
5598,0,0,0
5599,0,0,0
5600,5,0,0
5601,8,0,0
5602,8,0,0
5603,0,0,0
5604,111,1,1
5605,0,0,0
5606,0,0,0
5607,0,0,0
5608,87,0,0
5609,0,0,0
5610,90,0,0
5611,16,0,0
5612,0,0,0
5614,5,0,0
5621,0,0,0
5623,0,0,0
5625,58,0,0
5626,0,0,0
5627,0,0,0
5628,0,0,0
5629,0,0,0
5630,0,0,0
5631,0,0,0
5632,10,0,0
5634,0,0,0
5635,74,0,0
5637,30,0,0
5638,0,0,0
5639,0,0,0
5640,0,0,0
5641,0,0,0
5642,99,1,0
5643,0,0,0
5644,19,0,0
5645,12,0,0
5646,66,0,0
5647,0,0,0
5648,24,0,0
5649,6,0,0
5650,2,0,0
5651,3,0,0
5652,19,0,0
5653,30,0,0
5654,0,0,0
5655,36,0,0
5656,0,0,0
5657,109,1,1
5658,2,0,0
5661,0,0,0
5662,3,0,0
5663,0,0,0
5664,0,0,0
5665,50,0,0
5666,6,0,0
5667,17,0,0
5668,0,0,0
5669,14,0,0
5670,1,0,0
5671,38,0,0
5672,1,0,0
5673,0,0,0
5674,0,0,0
5675,3,0,0
5676,0,0,0
5677,23,0,0
5678,0,0,0
5679,119,1,1
5680,7,0,0
5681,0,0,0
5682,42,0,0
5683,3,0,0
5685,4,0,0
5686,0,0,0
5687,9,0,0
5688,0,0,0
5690,0,0,0
5691,0,0,0
5692,2,0,0
5693,3,0,0
5694,8,0,0
5695,0,0,0
5696,0,0,0
5697,26,0,0
5698,6,0,0
5700,1,0,0
5701,34,0,0
5702,2,0,0
5704,4,0,0
5705,0,0,0
5710,0,0,0
5712,51,0,0
5713,4,0,0
5714,14,0,0
5715,10,0,0
5716,3,0,0
5717,0,0,0
5718,0,0,0
5720,18,0,0
5721,27,0,0
5722,4,0,0
5723,0,0,0
5724,0,0,0
5726,0,0,0
5727,41,0,0
5730,0,0,0
5731,4,0,0
5732,3,0,0
5733,0,0,0
5735,60,0,0
5736,19,0,0
5737,13,0,0
5738,0,0,0
5739,78,0,0
5740,20,0,0
5741,4,0,0
5743,4,0,0
5747,2,0,0
5748,0,0,0
5749,9,0,0
5750,115,1,1
5751,1,0,0
5752,93,1,0
5753,0,0,0
5754,2,0,0
5755,2,0,0
5756,0,0,0
5758,37,0,0
5759,4,0,0
5760,22,0,0
5761,0,0,0
5762,10,0,0
5763,119,1,1
5764,0,0,0
5765,23,0,0
5766,0,0,0
5767,1,0,0
5768,8,0,0
5770,0,0,0
5771,10,0,0
5773,43,0,0
5774,3,0,0
5775,3,0,0
5776,2,0,0
5777,2,0,0
5778,5,0,0
5779,0,0,0
5780,0,0,0
5781,2,0,0
5782,0,0,0
5784,16,0,0
5785,1,0,0
5787,0,0,0
5788,0,0,0
5789,3,0,0
5790,9,0,0
5791,0,0,0
5793,0,0,0
5795,9,0,0
5797,40,0,0
5798,1,0,0
5800,5,0,0
5801,2,0,0
5802,4,0,0
5803,0,0,0
5804,1,0,0
5805,29,0,0
5807,0,0,0
5808,0,0,0
5811,110,1,1
5812,119,1,1
5814,0,0,0
5815,2,0,0
5816,0,0,0
5817,0,0,0
5818,6,0,0
5819,8,0,0
5820,0,0,0
5821,4,0,0
5822,0,0,0
5823,0,0,0
5824,29,0,0
5825,0,0,0
5826,0,0,0
5829,0,0,0
5830,5,0,0
5832,119,1,1
5833,15,0,0
5834,10,0,0
5835,2,0,0
5837,0,0,0
5838,82,0,0
5839,3,0,0
5840,5,0,0
5841,0,0,0
5842,12,0,0
5843,0,0,0
5845,24,0,0
5846,45,0,0
5847,0,0,0
5848,0,0,0
5849,7,0,0
5850,0,0,0
5852,7,0,0
5853,103,1,0
5855,81,0,0
5856,20,0,0
5857,0,0,0
5858,0,0,0
5860,32,0,0
5861,3,0,0
5862,0,0,0
5863,0,0,0
5864,30,0,0
5865,0,0,0
5866,78,0,0
5867,1,0,0
5868,19,0,0
5870,76,0,0
5871,7,0,0
5872,4,0,0
5874,1,0,0
5875,0,0,0
5877,7,0,0
5878,2,0,0
5879,0,0,0
5880,2,0,0
5881,0,0,0
5882,6,0,0
5883,29,0,0
5884,77,0,0
5885,4,0,0
5887,0,0,0
5889,2,0,0
5890,113,1,1
5891,12,0,0
5892,7,0,0
5893,4,0,0
5894,0,0,0
5895,0,0,0
5896,0,0,0
5897,0,0,0
5898,3,0,0
5900,48,0,0
5902,0,0,0
5903,19,0,0
5904,0,0,0
5905,36,0,0
5906,0,0,0
5907,7,0,0
5908,0,0,0
5910,3,0,0
5913,0,0,0
5914,0,0,0
5915,0,0,0
5916,3,0,0
5917,13,0,0
5918,44,0,0
5919,0,0,0
5920,1,0,0
5921,4,0,0
5923,5,0,0
5924,0,0,0
5925,5,0,0
5926,3,0,0
5927,0,0,0
5928,0,0,0
5929,0,0,0
5930,7,0,0
5932,1,0,0
5933,0,0,0
5934,3,0,0
5935,14,0,0
5936,2,0,0
5937,0,0,0
5938,94,1,0
5940,0,0,0
5941,6,0,0
5942,0,0,0
5943,2,0,0
5948,9,0,0
5949,26,0,0
5950,12,0,0
5951,0,0,0
5952,0,0,0
5953,0,0,0
5955,30,0,0
5957,2,0,0
5958,107,1,1
5959,1,0,0
5960,0,0,0
5961,26,0,0
5962,10,0,0
5963,3,0,0
5964,1,0,0
5965,1,0,0
5966,0,0,0
5968,7,0,0
5969,4,0,0
5970,26,0,0
5972,26,0,0
5974,112,1,1
5975,27,0,0
5977,3,0,0
5978,0,0,0
5979,78,0,0
5980,0,0,0
5981,0,0,0
5982,110,1,1
5985,84,0,0
5987,108,1,1
5988,99,1,0
5989,0,0,0
5990,2,0,0
5991,0,0,0
5993,0,0,0
5995,71,0,0
5996,106,1,1
5997,3,0,0
5998,8,0,0
5999,105,1,0
6000,1,0,0
6001,14,0,0
6002,3,0,0
6003,2,0,0
6004,28,0,0
6005,4,0,0
6006,0,0,0
6007,0,0,0
6008,1,0,0
6009,0,0,0
6010,0,0,0
6011,4,0,0
6012,5,0,0
6013,13,0,0
6014,8,0,0
6015,115,1,1
6016,0,0,0
6018,12,0,0
6019,9,0,0
6020,0,0,0
6021,1,0,0
6022,0,0,0
6023,0,0,0
6024,1,0,0
6025,0,0,0
6026,101,1,0
6028,82,0,0
6029,3,0,0
6032,0,0,0
6033,9,0,0
6034,0,0,0
6035,101,1,0
6036,3,0,0
6040,0,0,0
6041,119,1,1
6042,0,0,0
6043,2,0,0
6045,0,0,0
6046,0,0,0
6047,2,0,0
6050,0,0,0
6053,11,0,0
6054,58,0,0
6055,110,1,1
6056,1,0,0
6057,0,0,0
6058,18,0,0
6059,3,0,0
6060,0,0,0
6061,14,0,0
6063,3,0,0
6064,0,0,0
6065,2,0,0
6066,2,0,0
6068,34,0,0
6069,75,0,0
6070,2,0,0
6071,0,0,0
6072,26,0,0
6073,19,0,0
6074,112,1,1
6075,0,0,0
6076,0,0,0
6077,7,0,0
6078,4,0,0
6081,0,0,0
6083,19,0,0
6084,113,1,1
6085,6,0,0
6088,119,1,1
6089,22,0,0
6090,33,0,0
6091,119,1,1
6092,17,0,0
6093,9,0,0
6094,0,0,0
6095,0,0,0
6096,30,0,0
6097,0,0,0
6098,0,0,0
6099,114,1,1
6100,0,0,0
6101,0,0,0
6102,84,0,0
6103,0,0,0
6104,2,0,0
6106,86,0,0
6107,6,0,0
6108,0,0,0
6109,2,0,0
6110,75,0,0
6111,3,0,0
6112,0,0,0
6113,69,0,0
6114,28,0,0
6115,7,0,0
6116,0,0,0
6117,7,0,0
6118,15,0,0
6119,4,0,0
6120,14,0,0
6121,0,0,0
6122,2,0,0
6123,0,0,0
6125,1,0,0
6126,11,0,0
6128,26,0,0
6129,35,0,0
6132,0,0,0
6133,0,0,0
6134,114,1,1
6135,14,0,0
6137,107,1,1
6139,3,0,0
6140,4,0,0
6141,0,0,0
6143,0,0,0
6144,10,0,0
6145,0,0,0
6146,15,0,0
6147,0,0,0
6148,3,0,0
6149,0,0,0
6151,5,0,0
6152,0,0,0
6153,1,0,0
6154,84,0,0
6157,2,0,0
6158,0,0,0
6159,4,0,0
6160,3,0,0
6161,0,0,0
6162,0,0,0
6164,3,0,0
6165,0,0,0
6166,12,0,0
6167,0,0,0
6168,0,0,0
6169,0,0,0
6170,1,0,0
6171,2,0,0
6172,116,1,1
6173,12,0,0
6174,52,0,0
6175,105,1,0
6176,0,0,0
6178,0,0,0
6179,1,0,0
6181,22,0,0
6182,3,0,0
6183,116,1,1
6184,60,0,0
6185,96,1,0
6186,0,0,0
6187,0,0,0
6188,2,0,0
6189,45,0,0
6190,4,0,0
6191,103,1,0
6192,1,0,0
6193,0,0,0
6194,6,0,0
6196,78,0,0
6197,0,0,0
6198,8,0,0
6199,0,0,0
6200,7,0,0
6201,18,0,0
6205,3,0,0
6206,5,0,0
6207,0,0,0
6208,8,0,0
6209,112,1,1
6210,0,0,0
6211,7,0,0
6213,3,0,0
6214,0,0,0
6215,0,0,0
6216,2,0,0
6218,94,1,0
6219,91,1,0
6220,105,1,0
6221,2,0,0
6222,23,0,0
6223,8,0,0
6224,0,0,0
6225,2,0,0
6226,0,0,0
6227,95,1,0
6228,9,0,0
6229,10,0,0
6230,75,0,0
6231,1,0,0
6232,0,0,0
6233,111,1,1
6234,1,0,0
6235,21,0,0
6236,2,0,0
6237,44,0,0
6238,22,0,0
6239,53,0,0
6240,1,0,0
6241,0,0,0
6243,119,1,1
6244,14,0,0
6248,0,0,0
6250,0,0,0
6251,0,0,0
6252,25,0,0
6253,7,0,0
6255,84,0,0
6256,7,0,0
6257,32,0,0
6259,0,0,0
6261,5,0,0
6262,7,0,0
6264,4,0,0
6265,3,0,0
6266,1,0,0
6267,0,0,0
6268,9,0,0
6270,0,0,0
6271,8,0,0
6272,0,0,0
6273,0,0,0
6274,3,0,0
6276,1,0,0
6277,16,0,0
6278,6,0,0
6280,95,1,0
6282,26,0,0
6283,2,0,0
6284,0,0,0
6285,3,0,0
6286,94,1,0
6288,4,0,0
6289,3,0,0
6291,9,0,0
6294,19,0,0
6295,2,0,0
6296,113,1,1
6297,3,0,0
6298,0,0,0
6299,9,0,0
6300,0,0,0
6302,10,0,0
6303,0,0,0
6304,51,0,0
6305,3,0,0
6308,0,0,0
6310,84,0,0
6311,5,0,0
6312,9,0,0
6313,0,0,0
6314,4,0,0
6315,119,1,1
6316,17,0,0
6317,0,0,0
6319,0,0,0
6320,6,0,0
6321,0,0,0
6322,91,1,0
6323,3,0,0
6324,0,0,0
6325,0,0,0
6326,0,0,0
6327,4,0,0
6328,0,0,0
6329,104,1,0
6330,0,0,0
6331,117,1,1
6332,5,0,0
6333,3,0,0
6334,119,1,1
6335,5,0,0
6336,97,1,0
6337,0,0,0
6339,45,0,0
6340,7,0,0
6341,2,0,0
6342,4,0,0
6343,116,1,1
6344,3,0,0
6345,3,0,0
6346,17,0,0
6347,77,0,0
6349,9,0,0
6350,9,0,0
6351,119,1,1
6353,5,0,0
6354,0,0,0
6355,0,0,0
6356,0,0,0
6357,0,0,0
6358,19,0,0
6360,0,0,0
6361,0,0,0
6362,3,0,0
6363,110,1,1
6364,0,0,0
6365,110,1,1
6366,117,1,1
6367,115,1,1
6368,81,0,0
6369,0,0,0
6370,0,0,0
6371,0,0,0
6372,4,0,0
6373,0,0,0
6374,2,0,0
6375,12,0,0
6377,112,1,1
6378,3,0,0
6379,28,0,0
6381,2,0,0
6382,17,0,0
6384,19,0,0
6385,119,1,1
6386,78,0,0
6388,24,0,0
6391,4,0,0
6392,119,1,1
6393,19,0,0
6395,2,0,0
6396,2,0,0
6397,5,0,0
6398,29,0,0
6399,0,0,0
6400,16,0,0
6401,41,0,0
6402,96,1,0
6403,40,0,0
6404,72,0,0
6407,24,0,0
6408,0,0,0
6409,2,0,0
6410,0,0,0
6411,13,0,0
6413,0,0,0
6414,31,0,0
6415,40,0,0
6417,24,0,0
6418,18,0,0
6419,0,0,0
6420,8,0,0
6421,119,1,1
6422,5,0,0
6423,0,0,0
6424,44,0,0
6425,15,0,0
6426,111,1,1
6427,41,0,0
6428,0,0,0
6429,0,0,0
6430,0,0,0
6431,19,0,0
6432,4,0,0
6433,3,0,0
6434,78,0,0
6435,2,0,0
6436,119,1,1
6438,0,0,0
6439,117,1,1
6440,92,1,0
6441,2,0,0
6442,5,0,0
6444,8,0,0
6446,19,0,0
6447,19,0,0
6448,22,0,0
6451,3,0,0
6452,0,0,0
6453,2,0,0
6454,89,0,0
6456,119,1,1
6457,3,0,0
6458,0,0,0
6459,0,0,0
6460,7,0,0
6461,0,0,0
6462,0,0,0
6463,32,0,0
6464,85,0,0
6465,0,0,0
6467,0,0,0
6468,0,0,0
6470,114,1,1
6471,58,0,0
6472,9,0,0
6474,46,0,0
6475,119,1,1
6478,0,0,0
6480,49,0,0
6481,0,0,0
6482,2,0,0
6483,3,0,0
6484,5,0,0
6485,0,0,0
6486,0,0,0
6487,40,0,0
6488,0,0,0
6489,119,1,1
6492,0,0,0
6494,2,0,0
6495,0,0,0
6496,0,0,0
6497,3,0,0
6499,10,0,0
6500,0,0,0
6501,0,0,0
6502,1,0,0
6503,4,0,0
6504,0,0,0
6505,4,0,0
6507,110,1,1
6508,3,0,0
6510,6,0,0
6511,7,0,0
6512,0,0,0
6513,2,0,0
6514,0,0,0
6515,5,0,0
6516,0,0,0
6517,0,0,0
6518,63,0,0
6519,0,0,0
6520,31,0,0
6521,0,0,0
6522,12,0,0
6523,1,0,0
6524,0,0,0
6525,6,0,0
6528,0,0,0
6529,0,0,0
6531,0,0,0
6532,0,0,0
6534,0,0,0
6535,0,0,0
6536,0,0,0
6537,0,0,0
6539,0,0,0
6540,9,0,0
6541,0,0,0
6542,0,0,0
6545,1,0,0
6546,3,0,0
6547,0,0,0
6549,43,0,0
6550,4,0,0
6551,3,0,0
6552,7,0,0
6553,0,0,0
6554,0,0,0
6555,19,0,0
6556,11,0,0
6557,0,0,0
6558,0,0,0
6559,3,0,0
6560,10,0,0
6561,0,0,0
6562,9,0,0
6563,0,0,0
6564,0,0,0
6565,0,0,0
6566,40,0,0
6567,0,0,0
6570,0,0,0
6571,1,0,0
6572,0,0,0
6573,0,0,0
6574,13,0,0
6575,0,0,0
6576,6,0,0
6577,11,0,0
6578,106,1,1
6579,0,0,0
6580,0,0,0
6581,11,0,0
6582,41,0,0
6583,106,1,1
6584,18,0,0
6585,4,0,0
6586,2,0,0
6587,0,0,0
6588,26,0,0
6589,0,0,0
6590,0,0,0
6591,3,0,0
6592,30,0,0
6593,17,0,0
6594,2,0,0
6595,0,0,0
6596,2,0,0
6597,36,0,0
6598,2,0,0
6599,5,0,0
6602,0,0,0
6603,33,0,0
6604,0,0,0
6605,6,0,0
6606,119,1,1
6607,2,0,0
6608,20,0,0
6610,0,0,0
6611,0,0,0
6613,0,0,0
6614,0,0,0
6615,3,0,0
6616,1,0,0
6617,3,0,0
6618,8,0,0
6619,30,0,0
6620,3,0,0
6621,0,0,0
6623,0,0,0
6625,119,1,1
6627,87,0,0
6628,0,0,0
6629,0,0,0
6631,115,1,1
6632,2,0,0
6633,31,0,0
6634,71,0,0
6635,0,0,0
6636,47,0,0
6637,107,1,1
6638,5,0,0
6639,3,0,0
6640,108,1,1
6643,0,0,0
6644,0,0,0
6645,0,0,0
6646,7,0,0
6647,112,1,1
6648,0,0,0
6649,30,0,0
6650,4,0,0
6651,11,0,0
6652,3,0,0
6653,4,0,0
6654,1,0,0
6655,12,0,0
6657,0,0,0
6658,62,0,0
6659,12,0,0
6660,3,0,0
6661,3,0,0
6662,117,1,1
6664,112,1,1
6665,20,0,0
6668,0,0,0
6670,119,1,1
6672,63,0,0
6674,0,0,0
6675,6,0,0
6676,13,0,0
6677,6,0,0
6678,68,0,0
6679,0,0,0
6681,5,0,0
6682,9,0,0
6683,19,0,0
6684,0,0,0
6685,1,0,0
6686,119,1,1
6687,0,0,0
6689,0,0,0
6690,0,0,0
6693,0,0,0
6694,0,0,0
6696,3,0,0
6699,0,0,0
6700,34,0,0
6701,0,0,0
6702,0,0,0
6703,0,0,0
6705,119,1,1
6706,8,0,0
6707,13,0,0
6708,7,0,0
6710,3,0,0
6711,2,0,0
6712,30,0,0
6714,3,0,0
6715,0,0,0
6716,2,0,0
6719,22,0,0
6720,78,0,0
6721,0,0,0
6722,4,0,0
6724,43,0,0
6725,0,0,0
6727,80,0,0
6729,7,0,0
6730,21,0,0
6731,0,0,0
6732,5,0,0
6733,88,0,0
6734,0,0,0
6737,43,0,0
6738,81,0,0
6739,1,0,0
6740,5,0,0
6741,0,0,0
6742,0,0,0
6743,9,0,0
6744,1,0,0
6745,105,1,0
6746,5,0,0
6748,0,0,0
6749,34,0,0
6750,0,0,0
6751,24,0,0
6752,1,0,0
6753,119,1,1
6754,89,0,0
6757,1,0,0
6758,20,0,0
6759,0,0,0
6764,0,0,0
6766,4,0,0
6767,0,0,0
6770,43,0,0
6771,2,0,0
6772,104,1,0
6773,9,0,0
6774,77,0,0
6775,5,0,0
6776,6,0,0
6777,91,1,0
6778,0,0,0
6780,106,1,1
6781,4,0,0
6782,5,0,0
6783,2,0,0
6784,0,0,0
6786,0,0,0
6787,2,0,0
6788,0,0,0
6789,4,0,0
6790,0,0,0
6791,108,1,1
6792,19,0,0
6793,12,0,0
6794,17,0,0
6795,4,0,0
6796,8,0,0
6797,36,0,0
6798,116,1,1
6800,0,0,0
6801,0,0,0
6802,113,1,1
6803,3,0,0
6805,7,0,0
6806,5,0,0
6807,7,0,0
6808,0,0,0
6809,30,0,0
6810,16,0,0
6811,5,0,0
6814,119,1,1
6816,15,0,0
6818,20,0,0
6819,1,0,0
6820,26,0,0
6821,102,1,0
6822,1,0,0
6823,0,0,0
6824,8,0,0
6825,1,0,0
6826,9,0,0
6827,2,0,0
6828,8,0,0
6829,5,0,0
6830,4,0,0
6831,112,1,1
6832,47,0,0
6833,0,0,0
6835,117,1,1
6836,116,1,1
6837,11,0,0
6838,35,0,0
6840,0,0,0
6841,110,1,1
6842,2,0,0
6843,0,0,0
6844,0,0,0
6845,91,1,0
6846,0,0,0
6847,3,0,0
6848,5,0,0
6850,0,0,0
6851,16,0,0
6852,24,0,0
6853,93,1,0
6854,2,0,0
6855,119,1,1
6856,10,0,0
6857,110,1,1
6858,108,1,1
6859,0,0,0
6860,0,0,0
6862,18,0,0
6863,111,1,1
6864,119,1,1
6865,0,0,0
6866,12,0,0
6867,0,0,0
6868,2,0,0
6869,14,0,0
6870,0,0,0
6871,0,0,0
6872,0,0,0
6873,0,0,0
6874,113,1,1
6875,0,0,0
6876,49,0,0
6878,2,0,0
6879,0,0,0
6880,0,0,0
6881,0,0,0
6882,98,1,0
6884,0,0,0
6887,0,0,0
6888,0,0,0
6889,0,0,0
6890,14,0,0
6891,0,0,0
6892,24,0,0
6893,14,0,0
6894,0,0,0
6895,4,0,0
6896,0,0,0
6897,60,0,0
6899,0,0,0
6900,45,0,0
6901,8,0,0
6902,0,0,0
6903,7,0,0
6904,100,1,0
6905,117,1,1
6909,46,0,0
6910,106,1,1
6911,6,0,0
6913,19,0,0
6915,119,1,1
6916,119,1,1
6917,0,0,0
6918,2,0,0
6920,8,0,0
6921,119,1,1
6922,9,0,0
6923,0,0,0
6924,2,0,0
6925,0,0,0
6926,0,0,0
6927,2,0,0
6928,4,0,0
6929,17,0,0
6931,1,0,0
6932,0,0,0
6933,18,0,0
6934,39,0,0
6935,114,1,1
6936,0,0,0
6937,16,0,0
6938,0,0,0
6939,0,0,0
6940,0,0,0
6941,7,0,0
6943,108,1,1
6946,44,0,0
6947,0,0,0
6948,0,0,0
6949,0,0,0
6951,2,0,0
6953,32,0,0
6955,64,0,0
6956,0,0,0
6959,0,0,0
6961,0,0,0
6962,119,1,1
6964,119,1,1
6966,0,0,0
6967,0,0,0
6968,13,0,0
6971,0,0,0
6972,13,0,0
6973,8,0,0
6974,0,0,0
6975,0,0,0
6977,9,0,0
6979,7,0,0
6980,0,0,0
6981,2,0,0
6982,0,0,0
6984,0,0,0
6985,94,1,0
6986,2,0,0
6987,105,1,0
6988,8,0,0
6989,2,0,0
6990,3,0,0
6993,0,0,0
6995,101,1,0
6996,2,0,0
6999,2,0,0
7000,0,0,0
7001,0,0,0
7002,0,0,0
7005,4,0,0
7006,1,0,0
7007,0,0,0
7011,115,1,1
7012,32,0,0
7013,0,0,0
7014,3,0,0
7015,0,0,0
7016,33,0,0
7017,0,0,0
7020,107,1,1
7021,94,1,0
7022,117,1,1
7023,3,0,0
7024,2,0,0
7025,0,0,0
7026,106,1,1
7027,109,1,1
7028,24,0,0
7029,0,0,0
7030,0,0,0
7031,6,0,0
7032,0,0,0
7033,0,0,0
7036,116,1,1
7037,99,1,0
7038,0,0,0
7039,6,0,0
7040,6,0,0
7041,99,1,0
7042,90,0,0
7043,108,1,1
7045,0,0,0
7046,3,0,0
7048,0,0,0
7049,0,0,0
7050,0,0,0
7051,17,0,0
7053,14,0,0
7054,59,0,0
7056,35,0,0
7057,0,0,0
7058,1,0,0
7060,24,0,0
7061,8,0,0
7062,92,1,0
7063,0,0,0
7064,119,1,1
7065,90,0,0
7066,84,0,0
7067,2,0,0
7068,3,0,0
7069,4,0,0
7071,0,0,0
7072,110,1,1
7074,5,0,0
7075,109,1,1
7076,1,0,0
7077,0,0,0
7079,68,0,0
7081,95,1,0
7082,1,0,0
7084,2,0,0
7085,1,0,0
7086,69,0,0
7087,2,0,0
7089,0,0,0
7090,112,1,1
7091,2,0,0
7092,119,1,1
7093,2,0,0
7094,0,0,0
7097,0,0,0
7099,1,0,0
7100,3,0,0
7101,0,0,0
7102,26,0,0
7103,16,0,0
7104,0,0,0
7105,0,0,0
7108,9,0,0
7109,0,0,0
7110,43,0,0
7111,101,1,0
7112,2,0,0
7113,0,0,0
7114,6,0,0
7115,107,1,1
7117,119,1,1
7119,3,0,0
7120,54,0,0
7123,119,1,1
7124,4,0,0
7126,2,0,0
7127,0,0,0
7128,28,0,0
7129,41,0,0
7130,0,0,0
7131,0,0,0
7134,0,0,0
7135,3,0,0
7136,50,0,0
7137,1,0,0
7138,0,0,0
7139,87,0,0
7140,26,0,0
7141,3,0,0
7142,0,0,0
7144,8,0,0
7145,30,0,0
7146,7,0,0
7147,0,0,0
7148,0,0,0
7149,113,1,1
7150,2,0,0
7151,0,0,0
7152,64,0,0
7154,26,0,0
7157,0,0,0
7158,19,0,0
7159,0,0,0
7160,1,0,0
7161,0,0,0
7162,0,0,0
7163,0,0,0
7164,30,0,0
7167,0,0,0
7168,86,0,0
7169,119,1,1
7171,0,0,0
7173,48,0,0
7174,5,0,0
7175,2,0,0
7176,0,0,0
7177,117,1,1
7178,24,0,0
7179,4,0,0
7181,2,0,0
7185,2,0,0
7186,1,0,0
7187,2,0,0
7189,0,0,0
7190,0,0,0
7191,19,0,0
7192,13,0,0
7193,18,0,0
7194,115,1,1
7195,116,1,1
7196,0,0,0
7197,119,1,1
7198,5,0,0
7199,117,1,1
7200,1,0,0
7201,119,1,1
7202,108,1,1
7203,112,1,1
7205,0,0,0
7206,2,0,0
7207,119,1,1
7210,106,1,1
7211,15,0,0
7212,112,1,1
7213,1,0,0
7214,110,1,1
7215,107,1,1
7216,0,0,0
7217,1,0,0
7218,4,0,0
7219,2,0,0
7220,103,1,0
7221,119,1,1
7222,107,1,1
7223,109,1,1
7225,119,1,1
7226,26,0,0
7227,34,0,0
7228,2,0,0
7230,6,0,0
7231,21,0,0
7233,74,0,0
7234,0,0,0
7235,80,0,0
7236,110,1,1
7238,88,0,0
7239,97,1,0
7240,11,0,0
7242,117,1,1
7243,63,0,0
7245,50,0,0
7246,0,0,0
7247,0,0,0
7248,0,0,0
7249,0,0,0
7250,97,1,0
7251,0,0,0
7252,1,0,0
7253,119,1,1
7254,0,0,0
7255,0,0,0
7258,91,1,0
7260,115,1,1
7262,116,1,1
7263,53,0,0
7266,93,1,0
7267,30,0,0
7268,3,0,0
7270,0,0,0
7271,119,1,1
7273,5,0,0
7274,119,1,1
7275,111,1,1
7276,56,0,0
7277,39,0,0
7278,70,0,0
7279,100,1,0
7280,101,1,0
7281,5,0,0
7282,97,1,0
7283,95,1,0
7284,105,1,0
7285,7,0,0
7286,8,0,0
7287,107,1,1
7288,91,1,0
7289,117,1,1
7290,69,0,0
7291,119,1,1
7292,32,0,0
7295,106,1,1
7298,19,0,0
7299,105,1,0
7300,119,1,1
7302,119,1,1
7303,98,1,0
7304,2,0,0
7305,43,0,0
7306,5,0,0
7307,116,1,1
7308,5,0,0
7309,4,0,0
7310,0,0,0
7311,92,1,0
7312,4,0,0
7313,20,0,0
7314,105,1,0
7315,16,0,0
7316,73,0,0
7317,2,0,0
7318,14,0,0
7319,114,1,1
7320,3,0,0
7321,10,0,0
7322,113,1,1
7324,92,1,0
7325,113,1,1
7327,93,1,0
7328,119,1,1
7329,100,1,0
7330,109,1,1
7331,0,0,0
7333,4,0,0
7334,0,0,0
7335,113,1,1
7338,92,1,0
7340,112,1,1
7341,112,1,1
7342,87,0,0
7343,112,1,1
7344,88,0,0
7345,0,0,0
7346,105,1,0
7347,0,0,0
7348,90,0,0
7349,0,0,0
7350,107,1,1
7352,97,1,0
7353,92,1,0
7357,106,1,1
7358,112,1,1
7359,116,1,1
7361,108,1,1
7362,115,1,1
7363,77,0,0
7364,4,0,0
7365,0,0,0
